Ad ID,Ad name,Ad set name,Campaign name,Creative title,Ad body,Ad creative image,Ad call_to_action type,Ad creative object type,Cost,Cost per website purchase,Website purchase ROAS (return on advertising spend),Website purchases,Website purchases conversion value
120212293913820645,Imperial-AllTyres-Buy4Get15%Off-A-002.png,Imperial | NZ | Purchase | 31 Jan | Buy 4 Get 15% Off,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 and save 15% on all Imperial tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,SHOP_NOW,SHARE,14.74,,0,0,0
120212966696420645,KUMHO-buy-4-get-15-off-A-001.png,KUMHO | NZ | DriverReviews | 30 Nov | Buy 4 get 15% off,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 get 15% off KUMHO tyres 🛞

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,14.08,,0,0,0
120211782772250645,mobile-fitting-we-come-to-you-v02.png – Copy,Non-promo | Mobile Fittings,AU | Prospecting | Top Performers | Launcher Lab,Buy online. We come to you.,"We come to you with your new tyres.

1. Enter your tyre size  
2. Choose from brands like Pirelli, Goodyear & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but im really happy that i did.. love the price and also the fast delivery will be buying more in the future highly recomended”",,LEARN_MORE,SHARE,14.01,14.01,71.25,1,679
120213154739110645,Michelin-non-promo-A-001PRR.png – Copy,QLD | Premium brands - Turn back on when we have conversions,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Enjoy a seamless and complete tyre-changing solution with Tyroola.

1. Enter your tyre size  
2. Choose from brands like Michelin, Pirelli & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but im really happy that i did.. love the price and also the fast delivery will be buying more in the future highly recommend”",,LEARN_MORE,SHARE,13.49,,0,0,0
120213522993410645,GRENLANDER-buy-4-get-15-off-4x4-B-001.png – Copy 2,QLD | Generic,AU | Prospecting | Location | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 get 15% off select Grenlander tyres 🛞

⭐️⭐️⭐️⭐️⭐️ “Great Value for money. Wet and dry grip is great and road noise is no worse than any other tyres I've had. Would highly recommend""

✅ New tyres.
✅ At the best possible price.
✅ Price Match Guarantee

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,13.33,,0,0,0
120213067591230645,without-leaving-home-tyroola-v04.png – New Copy,Non-promo | Mobile Fittings,AU | Prospecting | Top Performers | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Enjoy a seamless and complete tyre-changing solution with Tyroola 🛞

✅ Price Match Guarantee
✅ Join over 120,000 happy customers
✅ Fast delivery & fitting",,SHOP_NOW,SHARE,12.35,,0,0,0
23853218996420644,COMFORSER-15-off-COMFORSER-PCR-A-001.png,Comforser | Purchase | 31 July | 15% Off,AU | Prospecting | Promos | Launcher Lab,Buy online. We come to you.,"Get Comforser tyres for 15% off!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,12.23,,0,0,0
120213154605790645,Michelin-non-promo-A-001PRR.png – Copy,VIC | Premium brands - Turn back on once we have more conversions,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Enjoy a seamless and complete tyre-changing solution with Tyroola.

1. Enter your tyre size  
2. Choose from brands like Michelin, Pirelli & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but im really happy that i did.. love the price and also the fast delivery will be buying more in the future highly recommend”",,LEARN_MORE,SHARE,11.84,,0,0,0
120210792674560645,Bridgestone-Buy4Get15%Off-A-001.png,Bridgestone | Purchase | 30 Sep | Buy 4 get 15% off | Cost Cap,AU | Prospecting | Promos | Launcher Lab,"Join 120,000 happy customers","Save big on Dueler HT 684 II tyres with Tyroola

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,11.72,,0,0,0
120210792674570645,Bridgestone-Buy4Get15%Off-A-002.png,Bridgestone | Purchase | 30 Sep | Buy 4 get 15% off | Cost Cap,AU | Prospecting | Promos | Launcher Lab,🛞 Tyroola - Complete tyre-changing solution,"Buy 4 get 15% off Dueler HT 684 II tyres!

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,11.36,,0,0,0
120213154605760645,PIRELLI-buy-4-get-up-to-$150-cashback-A-002.png – Copy,VIC | Premium brands - Turn back on once we have more conversions,AU | Prospecting | Location | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,11.3,,0,0,0
120213129765190645,Holiday+2024-A-002,Interest | Holiday ads 2024 | 25+,AU | Prospecting | Top Performers | Launcher Lab,Drive Safe with Tyroola 🛞,"Ready for Holiday Road Trips? Make Sure Your Tyres Are Too! 🚗✨

Before you set off on your holiday camping trips or family visits, ensure your vehicle—and especially your tyres—are road-ready.

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,10.94,,0,0,0
120214023275840645,Bridgestone-Buy4Get15%Off-A-001.png,Bridgestone | Purchase | 31 Jan | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,15% Off Tyroola Tyres,"Buy 4 Get 15% off Potenza Adrenalin RE003 and ECOPIA EP300 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,10.41,,0,0,0
120213067746060645,Creative-Iteration-V2-B-006.png_No hassle,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,Price Match Guarantee,"No salesmen. No hassle

Buy tyres in 5 minutes with Tyroola

✅ Biggest brands
✅ Best prices
✅ No salesmen, just tyres

Best tyre prices and service - I've been buying from Tyroola for many years, their prices are excellent and they will price match. On the one occasion I had an issue they resolved it promptly and at no cost to me. Highly recommended! - ⭐️⭐️⭐️⭐️⭐️ Max",,LEARN_MORE,SHARE,10.21,,0,0,0
120213128462000645,Catalogue | Hankook-DriverReviews-002,Hankook | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,Shop smart with Tyroola 🛞,"🚨 Buy 4 HANKOOK tyres and save up to 15%! 

Accelerate your savings on premium tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,SHOP_NOW,SHARE,9.76,,0,0,0
120213250523110645,Mobile Fitting | NSW,NSW | Generic,AU | Prospecting | Location | Launcher Lab,NSW's Tyre Experts 🛞,"Ready to hit the road, NSW? 🚗 🌇

From city streets in Sydney to winding country roads through the Hunter Valley, we’ve got the perfect tyres to keep you safe and comfortable. Explore our range designed for NSW’s unique driving conditions.

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,LEARN_MORE,SHARE,9.73,,0,0,0
120212966526330645,non-promo-A-001PRR.png_Blue_Background_Ritz – Copy,"Non-promo | Save Money, Save Time",AU | Prospecting | Top Performers | Launcher Lab,🚐  Mobile tyre fitters straight to your door,"We come to you with your new tyres.

1. Enter your tyre size  
2. Choose from brands like Pirelli, Michelin & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but I'm really happy that I did.. love the price and also the fast delivery will be buying more in the future highly recommend” - Sam",,SHOP_NOW,SHARE,9.68,,0,0,0
120213154739160645,PIRELLI-buy-4-get-up-to-$150-cashback-A-002.png – Copy,QLD | Premium brands - Turn back on when we have conversions,AU | Prospecting | Location | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,9.53,,0,0,0
120209239172390645,A-004-StressFree.png,Broad | V3 | Stress Free Experience | 18+,AU | Prospecting | Top Performers | Launcher Lab,Mobile tyre fitters straight to your door,"🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,9.14,,0,0,0
120213522911620645,Catalogue | Winrun-E-002 – Copy,Winrun | Purchase | 31 Dec | Get 15% off,AU | Prospecting | Promos | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Get 15% Off on all WINRUN tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.

⭐⭐⭐⭐⭐ Great value and a very smooth experience from purchasing all the way through to fitment. - Chris",,SHOP_NOW,SHARE,9.14,,0,0,0
120214314944440645,Catalogue sorted by price | Tyres under 40 | VIC – Copy,Melbourne CBD | Generic,AU | Prospecting | Location | Launcher Lab,Price Match Guarantee,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,SHOP_NOW,SHARE,8.6,,0,0,0
120207428710000645,Michelin-non-promo-B-003.png,Broad | V1 | Michelin | Original | 25+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Replace your tyres and have them fitted without leaving the house. 

✅ Enter your tyre size  
✅ Compare tyres & save up to 50% of RRP 
✅ Fast delivery & fitting",,LEARN_MORE,SHARE,8.28,,0,0,0
120210616581310645,PIRELLI-buy-4-get-up-to-$250-cashback-A-003.png,Pirelli | Purchase | 31 Aug | $200 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Up to $200 Instant Cashbacks on all Pirelli tyres

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,8.23,,0,0,0
120210616581330645,PIRELLI-buy-4-get-up-to-$250-cashback-A-002.png,Pirelli | Purchase | 31 Aug | $200 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $200 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,7.84,,0,0,0
120213250697710645,Freedelivery_Carousel1 – Copy,"Non-promo | Save Money, Save Time",AU | Prospecting | Top Performers | Launcher Lab,Tyroola.com.au,"Fast, efficient, and reliable. Tyroola takes the hassle out of tyre shopping and fitting 🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you",,SHOP_NOW,SHARE,7.82,,0,0,0
120214824638180645,Extension | Homepage | Australia Day Promo-A-001 – Copy,Australia Day Promo 2025 | AU | All Brands | 15% off | Jan 20 - 24,AU | Prospecting | Promos | Launcher Lab,Code: AUSDAY25,"🚨 Australia Day Sale - EXTENDED only for today! 🚨

🛒 Use the discount code AUSDAY25 at checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,7.75,,0,0,0
120211075272840645,Las Vegas Promo | V3 | Catalogue page,BFGoodrich | Las Vegas Promo | Purchase | Broad,AU | Prospecting | Promos | Launcher Lab,Win A Trip to Las Vegas!,"Get ready to roll with BFGoodrich! Buy 4 KO3 tyres and you’ll be entered for a chance to win an unforgettable trip to Las Vegas. 

With their unbeatable durability and exciting rewards, this deal brings adventure wherever you go. Don’t miss out—grab your KO3 tyres today!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda",,SHOP_NOW,SHARE,7.68,,0,0,0
120208152952580645,Rapid-Buy4Get15%Off-A-001.png – Copy,VIC | Generic,AU | Prospecting | Location | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 Get 15% off Rapid tyres

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,7.63,,0,0,0
120213154383840645,Catalogue | Kumho | V4 – Copy,NSW | Budget and Value brands,AU | Prospecting | Location | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Get a discount of up to 15% on all KUMHO tyres when you purchase 4! 

Accelerate your savings on premium tyres – limited offer!

✅Price Match Guarantee
✅Super fast delivery & fitting
✅Trusted by 120,000+ customers",,LEARN_MORE,SHARE,7.58,,0,0,0
120213125871980645,Catalogue | Winrun-E-003 | Seamless,WINRUN | DriverReview | 31 Dec | Get 15% Off,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🛞 Enjoy a seamless and complete tyre-changing solution with Tyroola.

✅ Price Match Guarantee
✅ Join over 120,000 happy customers
✅ Fast delivery & fitting

Tyroola - Complete tyre-changing solution",,LEARN_MORE,SHARE,7.26,,0,0,0
120210892737780645,Bridgestone-Buy4Get15%Off-A-001.png,Bridgestone | Purchase | 30 Sep | Buy 4 get 15% off | Cost Cap | 7dc,AU | Prospecting | Promos | Launcher Lab,"Join 120,000 happy customers","Save big on Dueler HT 684 II tyres with Tyroola

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,7.2,,0,0,0
120211144483340645,Las Vegas Promo | V2 | Pattern page,BFGoodrich | Las Vegas Promo | Purchase | Lookalikes,AU | Prospecting | Promos | Launcher Lab,Win A Trip to Las Vegas!,"Adventure awaits! When you buy 4 BFGoodrich KO3 tyres, you’ll enter to win a once-in-a-lifetime trip to Las Vegas 🎉

Whether it's for off-road excitement or highway durability, the KO3 tyres have you covered. And now, they might just take you all the way to Vegas!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda",,SHOP_NOW,SHARE,6.79,,0,0,0
120213127254190645,KUMHO-buy-4-get-15-off-DriverReviews-002,KUMHO | NZ | Purchase | 31 Dec | Buy 4 get 15% off,NZ | Prospecting | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 get 15% off all KUMHO tyres! ⏰

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,6.74,,0,0,0
120212610368600645,BFG Nov-Dec 2024-A-001,BFGoodrich | $150 Fuel Card Promo | Purchase | Interest,AU | Prospecting | Promos | Launcher Lab,Free $150 Fuel Card 🤩,"🎁 Grab a FREE $150 fuel card with your new set of BF Goodrich All-Terrain TA KO3 Tyres. Limited time only!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres
✅ At the best possible price
✅ Local fitting

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,6.71,,0,0,0
120213250563270645,Main Configurator | Affordable tyres | VIC,VIC | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Best Tyres in Victoria,"Victoria, It’s Time to Hit the Road! 🚗🌄

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,6.68,,0,0,0
120213154649990645,October 2024 Promo-Hankook-A-001.png – Copy,VIC | Premium brands - Turn back on once we have more conversions,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get 15% off selected Hankook Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,6.42,,0,0,0
120214315005340645,catalogue LP | non-promo-A-001-8.png,Brisbane CBD | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"At Tyroola, what you see is what you pay - because we respect your time and budget.
Never worry about hidden costs - we're on your side 🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you",,SHOP_NOW,SHARE,5.97,,0,0,0
120211782772210645,mobile-fitting-we-come-to-you-v02.png – Copy,Broad | New Page | Mobile Fittings | Lifestyle | 18+ – Copy,AU | Prospecting | Top Performers | Launcher Lab,Buy online. We come to you.,"We come to you with your new tyres.

1. Enter your tyre size  
2. Choose from brands like Pirelli, Goodyear & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but im really happy that i did.. love the price and also the fast delivery will be buying more in the future highly recomended”",,LEARN_MORE,SHARE,5.96,,0,0,0
120211075261600645,Las Vegas Promo | V2 | Pattern page,BFGoodrich | Las Vegas Promo | Purchase | Broad,AU | Prospecting | Promos | Launcher Lab,Win A Trip to Las Vegas!,"Adventure awaits! When you buy 4 BFGoodrich KO3 tyres, you’ll enter to win a once-in-a-lifetime trip to Las Vegas 🎉

Whether it's for off-road excitement or highway durability, the KO3 tyres have you covered. And now, they might just take you all the way to Vegas!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda",,SHOP_NOW,SHARE,5.63,,0,0,0
120214314944450645,catalogue LP | non-promo-A-001-8.png,Melbourne CBD | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"At Tyroola, what you see is what you pay - because we respect your time and budget.
Never worry about hidden costs - we're on your side 🛞

✅Enter your tyre size 
✅Buy your tyres online
✅Mobile fitter comes to you",,SHOP_NOW,SHARE,5.59,,0,0,0
120210842836260645,PIRELLI-buy-4-get-up-to-$150-cashback-A-003.png,Pirelli | Purchase | 30 Sep | $150 Cashback | Cost Cap | 7dc,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Up to $150 Instant Cashbacks on all Pirelli tyres

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,5.48,,0,0,0
120214314831080645,Configurator | Carousel_swipe right,Non-promo | Tyre shopping made simple | Carousel,AU | Prospecting | Top Performers | Launcher Lab,Tyroola.com.au,"Enjoy a seamless and complete tyre-changing solution with Tyroola. 🛞

✅ Click 'Shop now'
✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you or have it delivered to a  local shop near you

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,SHOP_NOW,SHARE,5.44,,0,0,0
120213154739140645,Bridgestone-Buy4Get15%Off-A-002 – Copy,QLD | Premium brands - Turn back on when we have conversions,AU | Prospecting | Location | Launcher Lab,"Join 120,000 happy customers","Buy 4 Get 15% off Dueler HT 684 II and Potenza Adrenalin RE003 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,5.38,,0,0,0
120209239172460645,B-004-StressFree.png,Broad | V3 | Stress Free Experience | 18+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"No surprises, just clear prices  🛞

Buying tyres has never been easier

1. Enter your tyre size  
2. Choose from brands like Pirelli, Goodyear & more
3. Select a fitting station and choose “We come to you”

⭐⭐⭐⭐⭐ ""Easy process, communication good, tyres delivered with no fuss.  Will use again in future."" — David M",,SHOP_NOW,SHARE,5.26,,0,0,0
120213067685210645,No haggling,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,Buy tyres online. We'll fit them at your house.,"At Tyroola, what you see is what you pay - because we respect your time and budget.
Never worry about hidden costs - we're on your side 🛞

✅Enter your tyre size 
✅Buy your tyres online
✅Mobile fitter comes to you",,SHOP_NOW,SHARE,5.16,,0,0,0
120213762822610645,Main Configurator | non-BFG-promo,Broad | V2 | BFGoodrich | Cost Cap | 25+,AU | Prospecting | Top Performers | Launcher Lab,Price Match Guarantee,"Enjoy a seamless and complete tyre-changing solution with Tyroola.

✅ Price Match Guarantee
✅ Join over 120,000 happy customers
✅ Fast delivery & fitting

Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,5.08,,0,0,0
120214971954980645,Tyre Protect Page | TP-01,Non-promo | Tyre Protect,AU | Prospecting | Top Performers | Launcher Lab,Protect your tyres with Tyroola 🛞,"🛞 Flat tyre? Damaged tyre? We've got you covered for as low as $10 per tyre, per year 

Tyroola’s comprehensive protection covers it all:
✅ Punctures
✅ Cuts
✅ Kerb damage

Drive with confidence knowing your tyres are fully protected. 💪

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,LEARN_MORE,SHARE,5.04,,0,0,0
120214198575300645,Homepage | Carousel,Non-promo | Tyre shopping made simple | Carousel,AU | Prospecting | Top Performers | Launcher Lab,Tyroola.com.au,"Enjoy a seamless and complete tyre-changing solution with Tyroola. 🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you or have it delivered to a  local shop near you

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,SHOP_NOW,SHARE,5.02,,0,0,0
120213762741690645,Main Configurator | No surprises_orange bg,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,Shop smart with Tyroola 🛞,"Forget hidden costs. What you see is what you pay.

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,4.67,,0,0,0
120213154739130645,October 2024 Promo-Hankook-A-001.png – Copy,QLD | Premium brands - Turn back on when we have conversions,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get 15% off selected Hankook Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,4.56,,0,0,0
120213250540940645,Affordable tyres | QLD,QLD | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Tyres for QLD Adventures,"Queenslanders, Are Your Tyres Road-Ready? 🚗☀️

From exploring the stunning beaches of the Sunshine Coast to cruising the highways to the Whitsundays or tackling the rugged terrain of the Daintree Rainforest, reliable tyres are a must for every adventure.

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Now available on Google and Apple Pay",,SHOP_NOW,SHARE,4.56,,0,0,0
120213154422550645,Winrun-Buy4Get15%Off-C-003.png – Copy,NSW | Budget and Value brands,AU | Prospecting | Location | Launcher Lab,Buy online. We come to you.,"Buy 4 Get 15% off all Winrun tyres 🛞

⏱ This deal won't last long. Buy and save today

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,4.52,,0,0,0
120210616581340645,PIRELLI-buy-4-get-up-to-$250-cashback-A-001.png,Pirelli | Purchase | 31 Aug | $200 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $200 in Instant Cashbacks

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,4.42,4.42,188.64,1,833.8
120213154397080645,GRENLANDER-buy-4-get-15-off-4x4-B-001.png – Copy,NSW | Budget and Value brands,AU | Prospecting | Location | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 get 15% off select Grenlander tyres 🛞

⭐️⭐️⭐️⭐️⭐️ “Great Value for money. Wet and dry grip is great and road noise is no worse than any other tyres I've had. Would highly recommend""

✅ New tyres.
✅ At the best possible price.
✅ Price Match Guarantee

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,4.42,,0,0,0
120211843750970645,Regular days | Spring Sale-OCT 14-18 & 21-A-004,Spring Sale 2024 AU | All Brands | 15% off | Oct 14th to 21st,AU | Prospecting | Promos | Launcher Lab,Code: SPRINGSALE24,"🍃 Spring Sale 2024 🍃

🛒 Use the discount code on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Code: SPRINGSALE24",,SHOP_NOW,SHARE,4.25,,0,0,0
120212610368620645,BFG original asset v1,BFGoodrich | $150 Fuel Card Promo | Purchase | Interest,AU | Prospecting | Promos | Launcher Lab,Free $150 Fuel Card 🤩,"🎁 Grab a FREE $150 fuel card with your new set of BF Goodrich All-Terrain TA KO3 Tyres. Limited time only!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres
✅ At the best possible price
✅ Local fitting

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,4.18,,0,0,0
120209828022020645,Michelin-non-promo-B-003.png,TEST | Broad | V1 | Michelin | Original | 25+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Replace your tyres and have them fitted without leaving the house. 

✅ Enter your tyre size  
✅ Compare tyres & save up to 50% of RRP 
✅ Fast delivery & fitting",,LEARN_MORE,SHARE,4,,0,0,0
